tmdb_id,tagline,overview,spoken_languages,full_cast
935865,To Ascend Is To Be Set Free,"Kit and his two best friends have been raised by a forest-dwelling cult on the outskirts of society. As they come of age and are brought closer into the cult’s fold, Kit alone is bothered by the cruelty of its rituals. After stumbling upon a mother and her child where the forest meets the outside world, Kit must decide if he is truly safest in the life he has always known or if the world he has been taught to fear is worth abandoning his adoptive family.",['en'],"[{'id': 4660522, 'name': 'John Gialitis', 'character': 'Kit', 'popularity': 0.0071, 'order': 0}, {'id': 4849796, 'name': 'Matthew Fedorco', 'character': 'Ishmael', 'popularity': 0.0143, 'order': 1}, {'id': 4787893, 'name': 'Evan Guerrera', 'character': 'Pup', 'popularity': 0.0281, 'order': 2}, {'id': 4728397, 'name': 'Calvin Petersen', 'character': 'Colt', 'popularity': 0.0071, 'order': 3}, {'id': 4849165, 'name': 'Tess Murphy', 'character': 'Little Girl', 'popularity': 0.095, 'order': 4}, {'id': 4849142, 'name': 'Avery Moody', 'character': 'Henchman One', 'popularity': 0.0143, 'order': 5}, {'id': 4849169, 'name': 'Matthew Meixner', 'character': 'Henchman Two', 'popularity': 0.0143, 'order': 6}, {'id': 4849170, 'name': 'Checkers Bischoff', 'character': 'Henchman Three', 'popularity': 0.0071, 'order': 7}, {'id': 3650566, 'name': 'Connor Strycharz', 'character': 'Henchman Four', 'popularity': 0.0143, 'order': 8}, {'id': 4849173, 'name': ""Luke O'Brien"", 'character': 'Cygnet', 'popularity': 0.0, 'order': 8}, {'id': 4849177, 'name': 'Anthony Palm', 'character': 'Fledgling One', 'popularity': 0.0143, 'order': 9}, {'id': 4849180, 'name': 'Beckett Calder', 'character': 'Fledgling Two', 'popularity': 0.0214, 'order': 10}, {'id': 1682769, 'name': 'Shakib Khan', 'character': 'Blue Shoes Outsider', 'popularity': 4.8289, 'order': 11}, {'id': 4849184, 'name': 'Margaret Dunn', 'character': 'Runner Woman', 'popularity': 0.0071, 'order': 12}, {'id': 4849185, 'name': 'Jennifer B. Calder', 'character': 'Mother', 'popularity': 0.0071, 'order': 13}]"
963369,,,,
929679,Everyone thinks they're a comedian. Everyone's wrong.,"After a DUI brings Arnold to rock bottom, living in his van gets worse when it breaks down outside of a raunchy underground comedy club. Now Arnold will chase a dream he never pursued - if he can earn the trust of the crazy family he never knew he needed.",['en'],"[{'id': 3392508, 'name': 'Austin Torelli', 'character': 'Arnold', 'popularity': 0.0143, 'order': 0}, {'id': 3392509, 'name': 'Joe Manente', 'character': 'Dave', 'popularity': 0.0143, 'order': 1}, {'id': 2887836, 'name': 'Dante Chang', 'character': 'Dante', 'popularity': 0.0214, 'order': 2}, {'id': 3392510, 'name': 'Amir Kalil', 'character': 'Amir the Amiracle', 'popularity': 0.0071, 'order': 3}, {'id': 3392513, 'name': 'Christopher Donnellon', 'character': 'Devontae', 'popularity': 0.0, 'order': 4}, {'id': 2545056, 'name': 'Kaylah Pantaleón', 'character': 'Nelly', 'popularity': 0.0453, 'order': 5}, {'id': 1707957, 'name': 'Alana de Freitas', 'character': 'Sveta', 'popularity': 0.4128, 'order': 6}, {'id': 3392515, 'name': 'Griff Pippen', 'character': 'Griff', 'popularity': 0.0239, 'order': 7}, {'id': 3392516, 'name': 'Cameron Moffid', 'character': 'Cyrus', 'popularity': 0.0, 'order': 8}, {'id': 3392517, 'name': 'Kevin Paniagua', 'character': 'Just Kyle', 'popularity': 0.0, 'order': 9}, {'id': 1936821, 'name': 'Carla Lomelín', 'character': 'Mary', 'popularity': 0.09, 'order': 10}, {'id': 2080008, 'name': 'Robert Artz', 'character': 'Jared', 'popularity': 0.2661, 'order': 11}, {'id': 2033354, 'name': 'Cynthia Aileen Strahan', 'character': '""Molly"" Comic', 'popularity': 0.2195, 'order': 12}, {'id': 1237142, 'name': 'Angela Nissel', 'character': 'Self', 'popularity': 0.1479, 'order': 13}, {'id': 3211526, 'name': 'Monarey Martinez', 'character': 'Sabrina', 'popularity': 0.0, 'order': 14}]"
940606,,Three close friends find themselves in dangerous situations when each of them try to end the toxic relationships they're in.,[],[]
929440,,"When an absence of communication reveals a love triangle, much more than lies come to light.",['en'],"[{'id': 76821, 'name': 'Jamal Woolard', 'character': 'Malik', 'popularity': 0.6449, 'order': 0}, {'id': 2941055, 'name': 'Tory Monay', 'character': 'Diana', 'popularity': 0.1729, 'order': 1}, {'id': 3401999, 'name': 'Kaylee Crossfire', 'character': 'Tasha', 'popularity': 0.0327, 'order': 2}, {'id': 3402000, 'name': 'Q. Davis Lea', 'character': 'Khalil', 'popularity': 0.0143, 'order': 3}, {'id': 3402001, 'name': 'Ava Rai Barnett', 'character': 'Kenya', 'popularity': 0.0193, 'order': 4}, {'id': 2235020, 'name': 'Jeremy Smith', 'character': 'Government Worker 1', 'popularity': 0.0143, 'order': 5}]"
1362331,,"Yohei and his wife Yumi found an abandoned kitten and named it Kiu. They lovingly raised it, but one day Kiu went missing. A few days later, they discovered that Kiu had been a victim of abuse by a city hall employee, who was arrested but later released on probation. Disappointed by Japan's weak animal protection laws, the devastated couple's despair led Yohei to seek revenge on the abuser.",['ja'],"[{'id': 1108224, 'name': 'Ryoji Sugimoto', 'character': 'Yohei Sakazaki', 'popularity': 0.3124, 'order': 0}, {'id': 4964625, 'name': 'Harumi Yamano', 'character': 'Yumi Sakazaki', 'popularity': 0.0, 'order': 1}, {'id': 2069593, 'name': 'Yasuhiro Isobe', 'character': 'Makoto Ohno', 'popularity': 0.3597, 'order': 2}, {'id': 1078675, 'name': 'Gohshuu', 'character': 'Kazuya Noguchi', 'popularity': 0.289, 'order': 3}]"
861335,,"Can, a mysterious man, has a traumatic past. In order to escape the events he experienced as a child, Can chooses to leave his village and start a new life for himself. Can, who spent his life studying in a boarding school far from his hometown, has only his grandmother as his surviving relative. His past haunting him causes his life and marriage to turn into a nightmare. Deciding to confront his past, Can sets off for his village with his wife Ezgi.",['tr'],"[{'id': 3347020, 'name': 'Yalın Cengiz', 'character': '', 'popularity': 0.0071, 'order': 0}, {'id': 2231889, 'name': 'Sinan Taşkan', 'character': '', 'popularity': 0.0214, 'order': 1}, {'id': 1893040, 'name': 'Funda Dönmez', 'character': '', 'popularity': 0.0314, 'order': 2}, {'id': 3201462, 'name': 'Asuman Ozdemir', 'character': '', 'popularity': 0.0071, 'order': 3}, {'id': 3347024, 'name': 'Rıfat Kanpara', 'character': '', 'popularity': 0.0143, 'order': 4}]"
882978,,Christmas blogger and aspiring photographer Hannah Reed just got the assignment of a lifetime; visit a charming town and Christmas wonderland called Christmas World in Alaska which will allow her to photograph the Northern Lights and maybe finally get published in her favorite nature magazine.,['en'],"[{'id': 1794595, 'name': 'Vanessa Smythe', 'character': 'Gretta', 'popularity': 0.6842, 'order': 0}, {'id': 451583, 'name': 'Steve Belford', 'character': 'Ben Locke', 'popularity': 0.3601, 'order': 1}, {'id': 1543545, 'name': 'Kym Wyatt McKenzie', 'character': 'Mark', 'popularity': 0.3305, 'order': 2}, {'id': 2773221, 'name': 'Maddy Foley', 'character': 'Hannah Reed', 'popularity': 0.25, 'order': 3}, {'id': 1385071, 'name': 'Richard Barlow', 'character': 'Clerk', 'popularity': 0.2531, 'order': 4}]"
1321635,The story of generation z is still being written...,"A short documentary chronicling the coming-of-age story of generation z punctuated by numerous culturally significant moments, known as period effects, that have bred a generation of young activists.",['en'],"[{'id': 4849227, 'name': 'Caroline Lidz', 'character': 'Herself', 'popularity': 0.0071, 'order': 0}, {'id': 4850235, 'name': 'Corey Seemiller', 'character': 'Himself', 'popularity': 0.0, 'order': 1}, {'id': 4850237, 'name': 'Tej Gokhale', 'character': 'Himself', 'popularity': 0.0071, 'order': 2}, {'id': 4850240, 'name': 'Asa', 'character': 'Himself', 'popularity': 0.0214, 'order': 3}, {'id': 4850256, 'name': 'Sophia Del Rosario', 'character': 'Herself', 'popularity': 0.0, 'order': 4}, {'id': 4850260, 'name': 'Zoe Bell', 'character': 'Herself', 'popularity': 0.0071, 'order': 5}, {'id': 4850274, 'name': 'Tessa Simeoni', 'character': 'Young Caroline Lidz (reenactment)', 'popularity': 0.0143, 'order': 6}, {'id': 4850275, 'name': 'Katherine Simeoni', 'character': 'Mrs. Lidz (reenactment)', 'popularity': 0.0, 'order': 7}, {'id': 4850276, 'name': 'Grady Calder', 'character': 'Young Asa (reenactment)', 'popularity': 0.0, 'order': 8}]"
834046,,A documentary about the Italian singer Ben.,"['en', 'it']","[{'id': 2849483, 'name': 'Benjamin Mascolo', 'character': 'Self', 'popularity': 0.2748, 'order': 0}, {'id': 98285, 'name': 'Bella Thorne', 'character': 'Self', 'popularity': 2.6357, 'order': 1}]"
735134,Jai Bhajarangi,"When a group of lost villagers chance upon a Guruji at a shrine, he begins to narrate the story of two unlikely heroes, Anji and Bhajrangi, who lived across two different timelines.",['kn'],"[{'id': 1343007, 'name': 'Shiva Rajkumar', 'character': '', 'popularity': 0.452, 'order': 0}, {'id': 238006, 'name': 'Bhavana', 'character': '', 'popularity': 0.8944, 'order': 1}, {'id': 117726, 'name': 'Shruti', 'character': '', 'popularity': 0.1425, 'order': 2}, {'id': 1343152, 'name': 'Saurav Lokesh', 'character': '', 'popularity': 0.1261, 'order': 3}, {'id': 2541851, 'name': 'Shivaraj KR Pate', 'character': '', 'popularity': 0.0873, 'order': 4}]"
887862,,"Jassa, a young student, travels to Canada in search of better opportunities and a bright future. However, his dreams are shattered as he confronts the harsh realities of immigrant life.",['pa'],"[{'id': 3278695, 'name': 'Sidhu Moose Wala', 'character': 'Jassa', 'popularity': 0.051, 'order': 0}, {'id': 588913, 'name': 'Mandy Takhar', 'character': '', 'popularity': 0.1979, 'order': 1}, {'id': 1660997, 'name': 'Bhavkhandan Singh Rakhra', 'character': '', 'popularity': 0.1288, 'order': 2}, {'id': 2102664, 'name': 'Mandeep Singh', 'character': '', 'popularity': 0.0338, 'order': 3}, {'id': 3278699, 'name': 'Sunny Singh', 'character': '', 'popularity': 0.0, 'order': 4}, {'id': 3319797, 'name': 'Gill Raunta', 'character': 'Heera', 'popularity': 0.0261, 'order': 5}]"
1321277,,,,
871190,The road to second chances can be the hardest to take.,"After eight months of separation, Eric Rodgers must deal with the sudden death of his wife and the emotional process of reconnecting with his young daughter, Rachel.",['en'],"[{'id': 93229, 'name': 'Tony Senzamici', 'character': 'Eric Rodgers', 'popularity': 0.2025, 'order': 0}, {'id': 3224508, 'name': 'Geneva Reynolds', 'character': 'Rachel Rodgers', 'popularity': 0.0143, 'order': 1}, {'id': 1265329, 'name': 'Tanya Christiansen', 'character': 'Lily Rodgers', 'popularity': 0.473, 'order': 2}, {'id': 1241226, 'name': 'Karina Michel', 'character': 'Mom', 'popularity': 0.2439, 'order': 3}, {'id': 2723878, 'name': 'TeriEnna Blanco', 'character': 'Ginger Taylor', 'popularity': 0.0, 'order': 4}, {'id': 2595185, 'name': 'Nick Sloan', 'character': 'Tom Donaldson', 'popularity': 0.0168, 'order': 5}, {'id': 2468438, 'name': 'Danielle J. Bowman', 'character': 'Ruth Anders', 'popularity': 0.0607, 'order': 6}, {'id': 3224510, 'name': 'Phil Todd', 'character': 'Tad Anders', 'popularity': 0.0, 'order': 7}, {'id': 3224511, 'name': 'Jenny Maass', 'character': 'Tanya Fisher', 'popularity': 0.0071, 'order': 8}]"
903396,THE (PREVIOUSLY) LOST MUSICAL,"Marcella is the sick young daughter of a toy maker. One night, her toys come alive to take her on an adventure to meet the Doll Doctor, in hopes that he will mend her broken heart. After decades of being lost media, the cult classic musical has finally been brought back to life thanks to the efforts of R.A.R.E. (Raggedy Ann Revival Effort). The film is edited together by using footage from the New York State Archives, surviving bootlegs of the show, and demo recordings.",[],"[{'id': 1428889, 'name': 'Ivy Austin', 'character': 'Raggedy Ann', 'popularity': 0.0692, 'order': 0}, {'id': 3323316, 'name': 'Tricia Brooks', 'character': 'Marcella', 'popularity': 0.0453, 'order': 1}, {'id': 3323325, 'name': 'Scott Schafer', 'character': 'Raggedy Andy', 'popularity': 0.0071, 'order': 2}, {'id': 3323319, 'name': 'Joe Aroeste', 'character': 'The Camel with the Wrinkled Knees', 'popularity': 0.0, 'order': 3}, {'id': 3323337, 'name': 'Paul Haggard', 'character': 'General D.', 'popularity': 0.0071, 'order': 4}, {'id': 81557, 'name': 'MacIntyre Dixon', 'character': 'Poppa / The Doll Doctor', 'popularity': 0.7184, 'order': 5}, {'id': 3323330, 'name': 'Elizabeth Austin', 'character': 'Mommy / Witch', 'popularity': 0.0071, 'order': 6}, {'id': 3323331, 'name': 'Carolyn Marble Valentis', 'character': 'Baby Doll', 'popularity': 0.0071, 'order': 7}, {'id': 3323333, 'name': 'Jeanne Vigliante', 'character': 'Panda', 'popularity': 0.0, 'order': 8}, {'id': 3323335, 'name': 'Pamela Sousa', 'character': 'Bat / Tweety', 'popularity': 0.0, 'order': 9}, {'id': 3323334, 'name': 'Tom Pleto', 'character': 'Wolf / Redfang', 'popularity': 0.0, 'order': 10}, {'id': 3323336, 'name': 'Gary O. Aldrich', 'character': 'Doctor', 'popularity': 0.0, 'order': 11}, {'id': 3323381, 'name': 'Scott Evans', 'character': 'Doctor / Ensemble', 'popularity': 0.0, 'order': 12}, {'id': 3323382, 'name': 'William McClary', 'character': 'Doctor', 'popularity': 0.0143, 'order': 13}, {'id': 3323383, 'name': 'Helena Binder', 'character': 'Ensemble', 'popularity': 0.0, 'order': 14}, {'id': 3323384, 'name': 'Nina Hennessey', 'character': 'Ensemble', 'popularity': 0.0214, 'order': 15}, {'id': 3323385, 'name': 'Laura Carusone', 'character': 'Ensemble', 'popularity': 0.0, 'order': 16}, {'id': 3323388, 'name': 'John Thomas Maguire III', 'character': 'Ensemble', 'popularity': 0.0, 'order': 17}, {'id': 3323389, 'name': 'Betsy Normile', 'character': 'Ensemble', 'popularity': 0.0, 'order': 18}]"
836731,"André Rieu invites you to come together again with friends, family and loved ones for a heart-warming concert","The King of the Waltz has handpicked his all-time favourite show tunes, operatic arias and dance numbers from stages around the world - featuring many performances never seen before on the big screen. André brings together performers from all over the world in one global spectacular to make you smile, sing and dance. Featuring performances from São Paulo, Mainau, Bucharest, Mexico City, Amsterdam, Melbourne and Istanbul. André Rieu invites you to come together again with friends, family and loved ones for a heart-warming concert.",['en'],"[{'id': 931421, 'name': 'André Rieu', 'character': 'Self', 'popularity': 0.7287, 'order': 0}]"
862218,,"A Nigerian refugee struggles to integrate into Australian society after escaping the clutches of Boko Haram, until he meets a woman who opens her home, and ultimately her heart, to him.",['en'],"[{'id': 3200774, 'name': 'Kit Esuruoso', 'character': 'Akoni', 'popularity': 0.0214, 'order': 0}, {'id': 3200776, 'name': 'Genna Chanelle Hayes', 'character': 'Violet', 'popularity': 0.0261, 'order': 1}, {'id': 2147564, 'name': 'Jemima Osunde', 'character': 'Aretta', 'popularity': 0.4058, 'order': 2}, {'id': 1323881, 'name': 'Mark Coles Smith', 'character': 'Sammy', 'popularity': 0.7524, 'order': 3}, {'id': 1749489, 'name': 'Ophelia Klenam Dzidzornu', 'character': 'Tujuka', 'popularity': 0.0214, 'order': 4}, {'id': 1485616, 'name': 'Simon Elrahi', 'character': 'Joe', 'popularity': 0.1197, 'order': 5}, {'id': 3059, 'name': 'Pippa Grandison', 'character': 'Cybil', 'popularity': 0.238, 'order': 6}]"
842353,,"In a violent, post-pandemic world, a peace-loving man is forced on a desperate journey to find life-saving drugs for his wife - but to get them he must first help an ornery old man defend his cabin against all-comers.",['en'],"[{'id': 62573, 'name': 'Michael Hurst', 'character': 'Green', 'popularity': 0.9328, 'order': 0}, {'id': 1351855, 'name': 'Josh McKenzie', 'character': 'Kellan', 'popularity': 1.0633, 'order': 1}, {'id': 227099, 'name': 'Marshall Napier', 'character': 'Summers', 'popularity': 0.82, 'order': 2}, {'id': 1422675, 'name': 'Delaney Tabron', 'character': 'Melinda', 'popularity': 0.2909, 'order': 3}, {'id': 3128782, 'name': 'Nell Fisher', 'character': 'Tia', 'popularity': 3.5403, 'order': 4}, {'id': 2581536, 'name': 'Nick Kemplen', 'character': 'Harry', 'popularity': 0.1078, 'order': 5}, {'id': 2477872, 'name': 'Kali Kopae', 'character': 'Shell', 'popularity': 0.1589, 'order': 6}]"
905022,,"Dymez is a drama/comedy about three young women that plans foolish heists with their SMART phones. The three ladies will soon find out that L-O-V-E is not the only 4 letter word that will break their heart, F-A-T-E is the other. Dealing with men is not easy, and it's going to take team work to make their scheme work. Will their old ways get in the way of making their new life? Does change really make cents and at what cost?",['en'],"[{'id': 1227021, 'name': 'Nicole Alexander', 'character': 'Kima', 'popularity': 0.3613, 'order': 0}, {'id': 2887837, 'name': 'Ciera Angelia', 'character': 'Keisha', 'popularity': 0.7432, 'order': 1}, {'id': 2683, 'name': 'Glenn Plummer', 'character': 'Mr. Mason', 'popularity': 1.4478, 'order': 2}, {'id': 2743312, 'name': 'Demaris Harvey', 'character': 'James', 'popularity': 0.1365, 'order': 3}, {'id': 2562454, 'name': 'King Wesley', 'character': 'Cop 1', 'popularity': 0.1817, 'order': 4}, {'id': 3465069, 'name': 'Dion Shepherd Jr.', 'character': 'The Plug', 'popularity': 0.0286, 'order': 5}, {'id': 3465070, 'name': 'Zahirah Muhammad', 'character': ""Jame's Girl"", 'popularity': 0.0071, 'order': 6}, {'id': 3465071, 'name': 'Nakia McCarty', 'character': 'Pam', 'popularity': 0.0256, 'order': 7}]"
725986,,"After the Earth was destroyed by mysterious alien lifeforms known as the Gauna, surviving remnants of the human race escaped to space in the enormous generation ship Sidonia. Having drifted through space for millennia, the Sidonia found itself once more under attack from Gauna for the first time in a century.  Once again facing the threat of extinction, a temporary victory against the Gauna was eked out thanks to the human-Gauna hybrid Tsumugi Shiraui and ace Guardian mech pilot Nagate Tanikaze.  10 years later... The people of Sidonia enjoy a brief respite. Peaceful days pass, during which Tsumugi begins to realize her feelings for Nagate, who is now celebrated as a hero of Sidonia. However, as Captain Kobayashi has always known, as long as the Gauna remain, peace cannot last.  The decision is made: a final battle, upon which rests the fate of humanity's last survivors. As the end approaches, will the crew be able to protect those they love?",['ja'],"[{'id': 1324468, 'name': 'Ryota Osaka', 'character': 'Nagate Tanikaze (voice)', 'popularity': 2.3306, 'order': 0}, {'id': 1258548, 'name': 'Aya Suzaki', 'character': 'Tsumugi Shiraui (voice)', 'popularity': 2.4823, 'order': 1}, {'id': 235262, 'name': 'Aki Toyosaki', 'character': 'Izana Shinatose (voice)', 'popularity': 2.6958, 'order': 2}, {'id': 1116333, 'name': 'Hisako Kanemoto', 'character': 'Yuhata Midorikawa (voice)', 'popularity': 2.099, 'order': 3}, {'id': 9705, 'name': 'Takahiro Sakurai', 'character': 'Norio Kunato (voice)', 'popularity': 4.6561, 'order': 4}, {'id': 992869, 'name': 'Ayane Sakura', 'character': 'Mozuku Kunato (voice)', 'popularity': 4.1622, 'order': 5}, {'id': 225999, 'name': 'Eri Kitamura', 'character': '', 'popularity': 2.1479, 'order': 6}, {'id': 148447, 'name': 'Sayaka Ohara', 'character': '', 'popularity': 3.4005, 'order': 7}, {'id': 1241463, 'name': 'Tomohiro Tsuboi', 'character': '', 'popularity': 1.1286, 'order': 8}, {'id': 84508, 'name': 'Takehito Koyasu', 'character': '', 'popularity': 4.0297, 'order': 9}, {'id': 219563, 'name': 'Satomi Arai', 'character': '', 'popularity': 3.231, 'order': 10}, {'id': 34923, 'name': 'Atsuko Tanaka', 'character': '', 'popularity': 2.5516, 'order': 11}, {'id': 79004, 'name': 'Takako Honda', 'character': '', 'popularity': 1.8648, 'order': 12}, {'id': 122647, 'name': 'Kohsuke Toriumi', 'character': '', 'popularity': 1.8213, 'order': 13}, {'id': 83932, 'name': 'Osamu Saka', 'character': '', 'popularity': 1.6172, 'order': 14}, {'id': 1241566, 'name': 'Rina Sato', 'character': '', 'popularity': 2.3593, 'order': 15}, {'id': 89903, 'name': 'Mamiko Noto', 'character': '', 'popularity': 3.2676, 'order': 16}, {'id': 1492992, 'name': 'Yuma Uchida', 'character': '', 'popularity': 3.3051, 'order': 17}, {'id': 1247956, 'name': 'Yuto Uemura', 'character': '', 'popularity': 1.844, 'order': 18}, {'id': 1325949, 'name': 'Inori Minase', 'character': '', 'popularity': 2.3404, 'order': 19}, {'id': 2138490, 'name': 'Miho Okasaki', 'character': '', 'popularity': 1.7902, 'order': 20}, {'id': 1296666, 'name': 'Chinatsu Akasaki', 'character': '', 'popularity': 2.0044, 'order': 21}, {'id': 1287794, 'name': 'Yukiyo Fujii', 'character': '', 'popularity': 1.7812, 'order': 22}, {'id': 1535756, 'name': 'Kouji Fujiyoshi', 'character': '', 'popularity': 0.4618, 'order': 23}, {'id': 1717125, 'name': 'Yoshiaki Hasegawa', 'character': '', 'popularity': 1.1898, 'order': 24}, {'id': 1941815, 'name': 'Mari Hino', 'character': '', 'popularity': 1.5406, 'order': 25}, {'id': 1242005, 'name': 'Yuka Iguchi', 'character': '', 'popularity': 2.0683, 'order': 26}, {'id': 1324646, 'name': 'Ai Kakuma', 'character': '', 'popularity': 2.1463, 'order': 27}, {'id': 2019878, 'name': 'Ikuto Kanemasa', 'character': '', 'popularity': 1.0224, 'order': 28}, {'id': 5994025, 'name': 'Moe Kazuki', 'character': '', 'popularity': 0.0363, 'order': 29}, {'id': 237076, 'name': 'Rikiya Koyama', 'character': '', 'popularity': 3.0361, 'order': 30}, {'id': 1154451, 'name': 'Miho Miyagawa', 'character': '', 'popularity': 0.9574, 'order': 31}, {'id': 1792563, 'name': 'Nanako Mori', 'character': '', 'popularity': 2.5646, 'order': 32}, {'id': 1563445, 'name': 'Ayaka Nanase', 'character': '', 'popularity': 2.0186, 'order': 33}, {'id': 1513943, 'name': 'Toru Sakurai', 'character': '', 'popularity': 1.2235, 'order': 34}, {'id': 1407597, 'name': 'Sayaka Senbongi', 'character': '', 'popularity': 2.5185, 'order': 35}, {'id': 2019932, 'name': 'Ryo Sugisaki', 'character': '', 'popularity': 1.1495, 'order': 36}, {'id': 1157642, 'name': 'Shinya Takahashi', 'character': '', 'popularity': 2.0, 'order': 37}, {'id': 203268, 'name': 'Yukari Tamura', 'character': '', 'popularity': 2.8607, 'order': 38}, {'id': 2989321, 'name': 'Shuichi Uchida', 'character': '', 'popularity': 1.1659, 'order': 39}]"
